StockCode,Year,Month,AvgPrice,TotalQuantity,TotalRevenue,Transactions,Countries
22714,2011,2,0.40800000000000003,252,97.2,10,3
22714,2011,3,0.41,420,159.12,12,5
22714,2011,4,0.41571428571428565,229,91.86,14,1
22714,2011,5,0.41600000000000004,253,101.94,15,1
22714,2011,6,0.41727272727272724,372,151.92,22,2
22714,2011,7,0.42,204,85.68,16,3
22714,2011,8,0.42,84,35.28,7,1
22714,2011,9,0.42,192,80.64,15,1
22714,2011,10,0.41538461538461535,252,101.52,13,5
22714,2011,11,0.47846153846153844,641,240.45,13,2
22714,2011,12,0.42,24,10.08,2,1
22715,2010,6,0.4125,180,71.28,8,1
22715,2010,7,0.42,168,70.56,13,1
22715,2010,8,0.42,156,65.52,11,4
22715,2010,9,0.42,144,60.480000000000004,11,3
22715,2010,10,0.41600000000000004,288,116.64,15,3
22715,2010,11,0.415,204,81.36,12,5
22715,2011,1,0.414,180,71.28,10,3
22715,2011,2,0.42,120,50.4,7,2
22715,2011,3,0.4125,228,87.11999999999999,8,5
22715,2011,4,0.42000000000000004,120,50.4,10,1
22715,2011,5,0.42,96,40.32,7,4
22715,2011,6,0.42,180,75.6,13,2
22715,2011,7,0.42,156,65.52,12,3
22715,2011,8,0.42,168,70.56,14,2
22715,2011,9,0.415,204,81.36,12,2
22715,2011,10,0.42,48,20.16,4,1
22715,2011,11,0.42,6,2.52,1,1
22716,2010,6,0.4179310344827586,480,197.28,29,4
22716,2010,7,0.42,216,90.72,17,2
22716,2010,8,0.42,228,95.76,17,6
22716,2010,9,0.4166666666666667,276,111.6,18,5
22716,2010,10,0.42,360,151.2,25,3
22716,2010,11,0.41428571428571426,384,152.64,21,7
22716,2010,12,0.42,156,65.52,12,3
22716,2011,1,0.41647058823529415,264,106.56,17,5
22716,2011,2,0.4114285714285714,384,148.32,14,4
22716,2011,3,0.42,228,95.76,17,4
22716,2011,4,0.42000000000000004,252,105.84,20,4
22716,2011,5,0.42000000000000004,252,105.84,21,5
22716,2011,6,0.42000000000000004,241,101.22,20,5
22716,2011,7,0.42000000000000004,252,105.84,21,4
22716,2011,8,0.41647058823529415,264,106.56,17,5
22716,2011,9,0.42000000000000004,288,120.96,21,4
22716,2011,10,0.4166666666666667,312,126.72,18,5
22716,2011,11,0.5111111111111111,98,41.98,9,2
22716,2011,12,0.47857142857142854,85,36.11,7,3
22717,2010,6,0.4090909090909091,468,174.95999999999998,11,3
22717,2010,7,0.42,84,35.28,7,1
22717,2010,8,0.42,132,55.44,11,4
22717,2010,9,0.42000000000000004,84,35.28,5,1
22717,2010,10,0.42,144,60.480000000000004,12,2
22717,2010,11,0.42,240,100.8,19,3
22717,2010,12,0.42,36,15.120000000000001,3,1
22717,2011,1,0.42,140,58.8,11,1
22717,2011,2,0.42,34,14.280000000000001,3,1
22717,2011,3,0.4114285714285714,144,56.16,7,1
22717,2011,4,0.42,96,40.32,8,2
22717,2011,5,0.42,108,45.36,9,1
22717,2011,6,0.42,84,35.28,6,1
22717,2011,7,0.42,120,50.4,9,1
22717,2011,8,0.42,144,60.480000000000004,12,1
22717,2011,9,0.42,120,50.4,9,1
22717,2011,10,0.42,60,25.2,4,1
22717,2011,11,0.42,84,35.28,6,4
22718,2010,6,0.4114285714285714,156,61.199999999999996,7,2
22718,2010,7,0.42,72,30.240000000000002,6,1
22718,2010,8,0.42,192,80.64,16,5
22718,2010,9,0.42,120,50.4,7,1
22718,2010,10,0.42,132,55.44,11,2
22718,2010,11,0.42,252,105.84,19,4
22718,2010,12,0.41,156,61.2,6,2
22718,2011,1,0.42,180,75.6,13,2
22718,2011,2,0.42,108,45.36,7,1
22718,2011,3,0.4145454545454545,192,76.32,11,1
22718,2011,4,0.42000000000000004,72,30.24,5,1
22718,2011,5,0.42,132,55.44,11,2
22718,2011,6,0.42,120,50.4,9,1
22718,2011,7,0.42,36,15.120000000000001,3,1
22718,2011,8,0.42,132,55.44,11,1
22718,2011,9,0.42,204,85.68,13,2
22718,2011,10,0.42,84,35.28,6,3
22718,2011,11,0.42,108,45.36,8,2
22718,2011,12,0.42,12,5.04,1,1
22719,2010,4,1.25,17,21.25,3,1
22719,2010,5,1.1685714285714286,103,112.79,7,1
22719,2010,6,1.25,81,101.25,10,3
22719,2010,7,1.228888888888889,73,84.41,9,1
22719,2010,8,1.2120000000000002,101,112.57000000000001,10,1
22719,2010,9,1.2228571428571429,84,98.16,7,2
22719,2010,10,1.2120000000000002,96,106.32000000000001,10,1
22719,2010,11,1.2215,197,225.73000000000002,19,3
22719,2010,12,1.2120000000000002,41,44.410000000000004,5,1
22719,2011,1,1.155,74,78.82000000000001,4,1
22719,2011,2,1.155,126,134.7,6,1
22719,2011,3,1.2025000000000001,102,113.82000000000001,8,1
22719,2011,4,1.2154545454545456,120,136.32,11,1
22720,2010,12,4.9053191489361705,212,1011.6,47,7
22720,2011,1,4.897368421052632,1078,4899.3,131,13
22720,2011,2,4.900393700787402,659,3068.8500000000004,127,8
22720,2011,3,4.923076923076923,754,3614.7000000000003,155,9
22720,2011,4,4.95,48,237.60000000000002,20,2
22720,2011,5,4.95,1,4.95,1,1
22720,2011,6,4.880769230769231,815,3667.4500000000003,90,5
22720,2011,7,4.934444444444445,480,2336.8,89,12
22720,2011,8,4.913369565217391,583,2782.4100000000003,92,9
22720,2011,9,4.9452991452991455,1205,5892.63,117,9
22720,2011,10,5.065,568,2791.1200000000003,128,14
22720,2011,11,5.078512396694215,478,2334.34,120,7
22720,2011,12,5.127241379310345,129,656.5500000000001,29,5
22721,2010,12,4.95,33,163.35000000000002,14,3
22721,2011,1,4.933333333333334,132,642.9000000000001,42,6
22721,2011,2,4.886363636363637,165,732.75,21,2
22721,2011,3,4.95,53,262.35,23,2
22721,2011,4,4.8961538461538465,54,250.5,13,1
22721,2011,5,4.915,88,418.8,20,4
22721,2011,6,4.95,38,188.10000000000002,17,2
22721,2011,7,4.9,45,214.35000000000002,14,2
22721,2011,8,4.95,16,79.2,8,1
22721,2011,9,5.367142857142857,30,154.34,14,2
22721,2011,10,5.598888888888889,45,240.27,18,4
22721,2011,11,5.9805882352941175,43,230.37,17,2
22721,2011,12,2.5435999999999996,166,365.53999999999996,25,3
22722,2010,11,3.95,6,23.700000000000003,1,1
22722,2010,12,3.8666666666666667,223,826.85,30,3
22722,2011,1,3.913855421686747,720,2616.0,82,7
22722,2011,2,3.9097701149425292,506,1908.7,85,6
22722,2011,3,3.936486486486487,490,1899.5000000000002,108,5
22722,2011,4,3.9288732394366197,324,1231.8000000000002,71,7
22722,2011,5,3.9288732394366197,334,1283.3000000000002,69,5
22722,2011,6,3.45,264,910.8000000000001,1,1
22722,2011,8,4.0,222,939.9000000000001,6,1
22722,2011,9,3.9075,1105,4560.349999999999,40,6
22722,2011,10,3.8858974358974363,809,2907.55,77,7
22722,2011,11,3.925806451612903,287,1097.65,61,6
22722,2011,12,3.95,76,300.20000000000005,23,2
22723,2010,12,3.9500000000000006,44,173.8,12,2
22723,2011,1,3.918085106382979,200,754.0,47,3
22723,2011,2,3.912962962962963,191,694.45,26,3
22723,2011,3,3.95,83,327.85,22,3
22723,2011,4,3.95,55,217.25,14,2
22723,2011,5,3.95,77,304.15000000000003,22,3
22723,2011,6,3.95,43,169.85,16,1
22723,2011,7,3.9142857142857146,61,228.95000000000002,14,1
22723,2011,8,3.8833333333333333,107,386.65000000000003,15,5
22723,2011,9,3.95,17,67.15,7,1
22723,2011,10,3.9500000000000006,18,71.10000000000001,9,2
22723,2011,11,4.239333333333334,33,134.69,15,3
22723,2011,12,1.25,125,156.25,16,3
22725,2010,9,3.714,44,163.56,10,4
22725,2010,10,3.7397142857142853,142,528.1800000000001,35,4
22725,2010,11,3.736415094339623,308,1116.84,52,6
22725,2010,12,3.75,92,345.0,23,4
22725,2011,1,3.75,62,232.5,15,3
22725,2011,2,3.6946153846153846,149,522.75,13,4
22725,2011,3,3.75,87,326.25,20,3
22725,2011,4,3.75,123,461.25,18,3
22725,2011,5,3.75,70,262.5,19,2
22725,2011,6,3.75,136,510.0,23,5
22725,2011,7,3.75,120,450.0,23,4
22725,2011,8,3.75,108,405.0,25,2
22725,2011,9,3.8736666666666664,164,618.71,30,5
22725,2011,10,3.884,356,1288.42,50,8
22725,2011,11,3.8940816326530614,225,836.88,49,5
22725,2011,12,3.75,80,300.0,14,4
22726,2010,9,3.7383870967741935,140,523.56,31,5
22726,2010,10,3.75,348,1305.0,105,6
22726,2010,11,3.75,595,2231.25,116,8
22726,2010,12,3.75,416,1560.0,75,7
22726,2011,1,3.75,211,791.25,50,5
22726,2011,2,3.75,213,798.75,45,2
22726,2011,3,3.75,250,937.5,52,5
22726,2011,4,3.736666666666667,445,1560.75,27,2
22726,2011,6,3.75,529,1983.75,36,4
22726,2011,7,3.75,363,1361.25,63,6
22726,2011,8,3.744782608695652,600,2178.0,69,6
22726,2011,9,3.8227835051546393,615,2314.22,96,5
22726,2011,10,3.83625,932,3344.35,104,9
22726,2011,11,3.8577862595419847,755,2839.77,129,10
22726,2011,12,3.834318181818182,301,1169.56,43,4
22727,2010,9,3.7375862068965517,136,507.12,29,4
22727,2010,10,3.743394495412844,467,1728.93,108,7
22727,2010,11,3.744705882352941,703,2598.09,130,10
22727,2010,12,3.75,429,1608.75,67,7
22727,2011,1,3.743333333333333,288,1067.04,53,4
22727,2011,2,3.736415094339623,321,1167.75,52,4
22727,2011,3,3.75,236,885.0,47,6
22727,2011,4,3.7436842105263155,831,2936.25,57,5
22727,2011,5,3.75,308,1155.0,73,4
22727,2011,6,3.7369090909090907,362,1335.9,55,9
22727,2011,7,3.75,223,836.25,52,7
22727,2011,8,3.7437931034482754,719,2552.25,58,7
22727,2011,9,3.8181720430107524,642,2381.19,93,8
22727,2011,10,3.774673913043478,1081,3841.46,92,10
22727,2011,11,3.797313432835821,783,2908.22,132,10
22727,2011,12,3.8051063829787233,983,3193.8900000000003,46,5
22728,2010,9,3.73,102,379.62,18,3
22728,2010,10,3.7449295774647884,264,985.6800000000001,70,6
22728,2010,11,3.7401369863013696,401,1465.5900000000001,71,4
22728,2010,12,3.75,290,1087.5,50,7
22728,2011,1,3.736666666666667,145,533.67,27,4
22728,2011,2,3.724285714285714,224,804.0,28,4
22728,2011,3,3.75,134,502.5,31,6
22728,2011,4,3.7409999999999997,674,2347.5,40,4
22728,2011,5,3.75,162,607.5,34,5
22728,2011,6,3.7416279069767437,268,987.0,43,7
22728,2011,7,3.75,143,536.25,32,4
22728,2011,8,3.749375,825,3023.01,47,7
22728,2011,9,3.7929487179487182,437,1628.17,78,6
22728,2011,10,3.878148148148148,1054,3818.43,79,10
22728,2011,11,3.8314583333333334,507,1905.47,96,10
22728,2011,12,3.869642857142857,203,758.09,28,5
22729,2010,9,3.733636363636364,93,347.31,22,4
22729,2010,10,3.75,213,798.75,56,5
22729,2010,11,3.75,312,1170.0,63,7
22729,2010,12,3.75,168,630.0,41,5
22729,2011,1,3.75,104,390.0,24,4
22729,2011,2,3.75,77,288.75,15,3
22729,2011,3,3.75,119,446.25,26,4
22729,2011,4,3.74027027027027,484,1707.0,37,2
22729,2011,5,3.75,219,821.25,43,4
22729,2011,6,3.75,162,607.5,31,5
22729,2011,7,3.75,170,637.5,35,4
22729,2011,8,3.7416279069767437,283,1025.25,42,5
22729,2011,9,3.8183673469387753,262,971.92,49,4
22729,2011,10,3.9470588235294115,131,458.96,16,2
22730,2010,9,3.732,85,315.87,20,4
22730,2010,10,3.7436842105263155,218,813.1800000000001,57,4
22730,2010,11,3.7399999999999998,427,1563.0900000000001,71,7
22730,2010,12,3.75,199,746.25,39,4
22730,2011,1,3.75,103,386.25,21,3
22730,2011,2,3.732857142857143,137,495.75,21,1
22730,2011,3,3.75,98,367.5,27,2
22730,2011,4,3.75,81,303.75,21,2
22730,2011,5,3.75,133,498.75,33,5
22730,2011,6,3.7375862068965517,150,558.9,29,5
22730,2011,7,3.75,128,480.0,33,4
22730,2011,8,3.7597058823529412,404,1597.5,34,2
22730,2011,9,3.738923076923077,307,1131.81,65,4
22730,2011,10,3.742909090909091,485,1809.63,55,5
22730,2011,11,3.8087142857142857,403,1534.52,70,6
22730,2011,12,3.75,93,348.75,20,4
22731,2010,9,1.25,527,658.75,27,4
22731,2010,10,1.2364285714285714,815,960.23,41,3
22731,2010,11,1.25,279,348.75,30,1
22731,2010,12,1.25,98,122.5,17,1
22731,2011,7,1.25,57,71.25,3,1
22731,2011,8,1.25,58,72.5,6,1
22731,2011,9,1.3228571428571427,262,310.61,14,2
22731,2011,10,1.3882857142857143,397,504.72,35,4
22731,2011,11,1.4078260869565218,167,228.11,22,2
22731,2011,12,1.40125,36,52.26,8,1
22732,2010,9,1.2436666666666667,621,757.25,30,4
22732,2010,10,1.2386,1003,1174.71,49,4
22732,2010,11,1.25,321,401.25,38,3
22732,2010,12,1.25,86,107.5,12,1
22732,2011,7,1.25,55,68.75,3,2
22732,2011,8,1.25,110,137.5,8,1
22732,2011,9,1.3844444444444446,225,286.09,18,3
22732,2011,10,1.34075,511,646.01,40,2
22732,2011,11,1.3723684210526315,494,627.23,38,5
22732,2011,12,1.40125,41,57.3,7,1
22733,2010,9,1.25,504,630.0,23,2
22733,2010,10,1.2462,754,923.5,49,7
22733,2010,11,1.2407317073170732,547,644.23,40,4
22733,2010,12,1.25,92,115.0,19,1
22733,2011,7,1.25,56,70.0,3,2
22733,2011,8,1.25,91,113.75,6,1
22733,2011,9,1.3652380952380954,295,378.43,21,2
22733,2011,10,1.3773684210526316,447,569.64,37,4
22733,2011,11,1.3487755102040817,459,596.74,48,5
22733,2011,12,1.25,31,38.75,7,1
22734,2010,9,2.5155405405405404,1791,4084.65,73,5
22734,2010,10,2.5424369747899154,1791,4372.65,118,10
22734,2010,11,2.526785714285714,2428,4992.599999999999,79,7
22734,2010,12,2.55,1,2.55,1,1
22734,2011,6,2.89,2,5.78,1,1
22734,2011,7,2.89,9,26.009999999999998,3,1
22734,2011,8,2.870952380952381,229,633.01,21,3
22734,2011,9,2.8770967741935483,709,1991.41,61,5
22734,2011,10,2.9156637168141595,791,2294.69,111,6
22734,2011,11,2.8833333333333333,1003,2812.27,114,7
22734,2011,12,2.89,95,274.55,17,2
22735,2010,9,1.638235294117647,258,401.7,17,3
22735,2010,10,1.6499999999999997,203,334.95,24,5
22735,2010,11,1.65,189,311.85,32,4
22735,2010,12,1.65,44,72.6,11,1
22735,2011,7,1.65,11,18.15,2,1
22735,2011,8,1.5833333333333333,140,207.0,3,3
22735,2011,9,1.7866666666666664,76,128.68,12,2
22735,2011,10,1.713076923076923,209,346.49,26,2
22735,2011,11,1.7558064516129033,184,311.8,31,3
22735,2011,12,3.29,4,13.16,1,1
22736,2010,9,1.6409090909090909,295,462.75,22,3
22736,2010,10,1.65,473,780.45,60,4
22736,2010,11,1.65,475,783.75,64,8
22736,2010,12,1.65,102,168.3,21,2
22736,2011,2,1.65,10,16.5,1,1
22736,2011,6,1.65,10,16.5,1,1
22736,2011,7,1.65,17,28.05,5,1
22736,2011,8,1.6166666666666665,161,241.65,6,2
22736,2011,9,1.736315789473684,149,247.49,19,2
22736,2011,10,1.7280952380952381,306,509.82,42,4
22736,2011,11,1.742830188679245,312,534.48,53,4
22736,2011,12,2.06,24,44.52,4,2
22737,2010,9,1.6448717948717946,440,702.0,39,4
22737,2010,10,1.645180722891566,873,1392.45,82,5
22737,2010,11,1.65,459,757.35,73,3
22737,2010,12,1.65,106,174.9,20,1
22737,2011,2,1.65,10,16.5,1,1
22737,2011,4,1.65,10,16.5,1,1
22737,2011,6,1.65,10,16.5,1,1
22737,2011,7,1.6499999999999997,16,26.4,3,1
22737,2011,8,1.65,70,115.5,9,3
22737,2011,9,1.7714814814814814,207,346.46999999999997,27,3
22737,2011,10,1.742830188679245,384,641.8,53,4
22737,2011,11,1.7525,378,656.5,64,5
22737,2011,12,1.832222222222222,35,62.67,8,2
22738,2010,9,1.6388888888888888,568,889.2,36,4
22738,2010,10,1.6469696969696968,725,1172.25,66,7
22738,2010,11,1.6472972972972972,728,1177.2,74,7
22738,2010,12,1.65,186,306.9,28,2
22738,2011,3,1.65,11,18.15,2,1
22738,2011,7,1.6499999999999997,41,67.65,3,1
22738,2011,8,1.6099999999999999,155,231.75,5,2
22738,2011,9,1.741851851851852,661,1006.13,27,3
22738,2011,10,1.6798181818181819,491,811.79,54,5
22738,2011,11,1.7546808510638299,358,605.46,47,2
22738,2011,12,1.65,88,145.2,10,2
22739,2010,9,1.6369565217391304,831,1299.15,46,5
22739,2010,10,1.65,699,1153.35,89,8
22739,2010,11,1.65,543,895.95,87,5
22739,2010,12,1.65,145,239.25,36,2
22739,2011,2,1.65,10,16.5,1,1
22739,2011,4,1.65,10,16.5,1,1
22739,2011,6,1.65,10,16.5,1,1
22739,2011,7,1.65,51,84.15,5,1
22739,2011,8,1.6214285714285714,175,264.75,7,4
22739,2011,9,1.7812000000000001,219,376.11,25,4
22739,2011,10,1.7844262295081967,482,816.62,60,6
22739,2011,11,1.7575409836065572,399,702.63,60,5
22739,2011,12,1.855,70,143.38,8,2
22740,2010,9,0.85,144,122.39999999999999,3,1
22740,2010,10,0.848,3236,2744.3599999999997,65,8
22740,2010,11,0.837,2594,2036.4199999999998,30,3
22740,2010,12,0.85,480,408.0,7,2
22740,2011,1,0.85,532,452.2,10,4
22740,2011,2,0.85,576,489.59999999999997,11,3
22740,2011,3,0.8427777777777777,1348,1070.9199999999998,18,5
22740,2011,4,0.8326666666666667,912,737.76,15,3
22740,2011,5,0.85,576,489.59999999999997,12,3
22740,2011,6,0.85,864,734.4,17,4
22740,2011,7,0.8418749999999999,1248,1017.1199999999999,16,5
22740,2011,9,0.85,89,75.64999999999999,1,1
22741,2010,9,0.85,96,81.6,2,2
22741,2010,10,0.85,1105,939.2499999999999,24,5
22741,2010,11,0.8413333333333333,768,640.3199999999999,15,4
22741,2010,12,0.85,241,204.85,5,2
22741,2011,1,0.85,288,244.79999999999998,6,3
22741,2011,2,0.85,432,367.2,9,3
22741,2011,3,0.838181818181818,1056,822.7199999999999,11,3
22741,2011,4,0.85,768,652.8,16,2
22741,2011,5,0.85,576,489.59999999999997,12,2
22741,2011,6,0.85,672,571.1999999999999,14,2
22741,2011,7,0.85,432,367.2,8,1
22741,2011,8,0.85,1056,897.5999999999999,20,2
22741,2011,9,0.8871428571428571,1113,953.0699999999999,21,5
22741,2011,10,0.85,782,664.6999999999999,16,4
22741,2011,11,0.85,624,530.4,12,3
22741,2011,12,0.85,288,244.79999999999998,5,1
22742,2010,8,2.95,36,106.20000000000002,8,3
22742,2010,9,2.95,94,277.30000000000007,18,3
22742,2010,10,2.95,110,324.50000000000006,24,3
22742,2010,11,2.95,96,283.20000000000005,23,5
22742,2010,12,2.95,11,32.45,4,2
22742,2011,1,2.9500000000000006,38,112.10000000000001,6,4
22742,2011,2,2.95,7,20.650000000000002,2,1
22742,2011,3,2.892857142857143,66,175.5,7,2
22742,2011,4,2.95,6,17.700000000000003,1,1
22742,2011,5,2.9500000000000006,24,70.80000000000001,6,2
22742,2011,6,2.9500000000000006,31,91.45000000000002,6,3
22742,2011,7,2.95,18,53.10000000000001,7,1
22742,2011,8,2.95,43,126.85000000000002,8,7
22742,2011,9,2.95,26,76.70000000000002,5,3
22742,2011,10,2.9500000000000006,50,147.50000000000003,12,1
22742,2011,11,2.95,32,94.4,10,2
22742,2011,12,0.9442857142857143,272,217.04000000000002,14,2
22743,2010,8,2.95,61,179.95000000000002,15,2
22743,2010,9,2.95,113,333.35,22,3
22743,2010,10,2.95,132,389.40000000000003,36,3
22743,2010,11,2.95,140,413.00000000000006,42,3
22743,2010,12,2.95,24,70.80000000000001,8,2
22743,2011,1,2.95,40,118.00000000000001,9,3
22743,2011,2,2.91,95,261.05,10,3
22743,2011,3,2.9166666666666665,98,269.90000000000003,12,1
22743,2011,4,2.95,34,100.30000000000001,7,2
22743,2011,5,2.95,48,141.60000000000002,11,2
22743,2011,6,2.95,52,153.40000000000003,11,3
22743,2011,7,2.9500000000000006,6,17.700000000000003,6,1
22743,2011,8,2.95,60,177.00000000000003,11,6
22743,2011,9,3.186666666666667,44,141.16000000000003,12,3
22743,2011,10,3.284117647058824,70,212.18000000000004,17,2
22743,2011,11,3.284117647058824,48,158.64000000000001,17,2
22743,2011,12,1.03,244,197.08,17,2
22744,2010,8,2.95,51,150.45000000000002,11,3
22744,2010,9,2.9333333333333336,156,441.00000000000006,24,5
22744,2010,10,2.9406976744186046,214,612.1,42,4
22744,2010,11,2.937878787878788,140,393.8,31,2
22744,2010,12,2.95,51,150.45000000000002,16,3
22744,2011,1,2.905555555555556,81,219.75,9,4
22744,2011,2,2.95,28,82.60000000000001,5,3
22744,2011,3,2.95,82,241.90000000000003,16,1
22744,2011,4,2.95,42,123.90000000000002,7,4
22744,2011,5,2.9500000000000006,46,135.70000000000002,12,3
22744,2011,6,2.9500000000000006,32,94.40000000000002,6,2
22744,2011,7,2.9500000000000006,21,61.95000000000001,6,1
22744,2011,8,2.9500000000000006,36,106.20000000000002,6,3
22744,2011,9,3.208181818181818,47,141.49,11,3
22744,2011,10,2.9500000000000006,40,118.00000000000001,12,2
22744,2011,11,2.95,73,215.35000000000002,21,3
22744,2011,12,0.898,251,200.45000000000002,19,2
22745,2010,9,2.07,510,978.0,25,2
22745,2010,10,2.0978070175438597,562,1165.2,113,7
22745,2010,11,2.1,478,1003.8000000000001,102,7
22745,2010,12,2.1,155,325.50000000000006,50,5
22745,2011,1,2.1,55,115.50000000000001,14,4
22745,2011,2,2.0895833333333336,172,346.20000000000005,24,5
22745,2011,3,2.0926470588235295,254,518.4000000000001,34,7
22745,2011,4,2.0772727272727276,118,232.8,11,1
22745,2011,5,2.0895833333333336,173,348.3,24,7
22745,2011,6,2.1,75,157.5,14,3
22745,2011,7,2.1,96,201.60000000000002,21,4
22745,2011,8,2.0861111111111112,176,354.6,18,6
22745,2011,9,2.1,115,241.50000000000003,23,4
22745,2011,10,2.153421052631579,204,432.46000000000004,38,8
22745,2011,11,2.2041025641025644,162,346.29,38,4
22745,2011,12,2.1,25,52.50000000000001,7,1
22746,2010,9,2.06875,507,971.7,24,3
22746,2010,10,2.0974226804123712,425,877.5000000000001,95,7
22746,2010,11,2.1,342,718.2,89,7
22746,2010,12,2.1,128,268.8,44,4
22746,2011,1,2.1,56,117.60000000000001,13,5
22746,2011,2,2.085294117647059,136,270.6,16,4
22746,2011,3,2.09,198,400.8,25,6
22746,2011,4,2.1,40,84.00000000000001,8,1
22746,2011,5,2.0880952380952382,155,310.5,21,6
22746,2011,6,2.1,87,182.70000000000002,15,2
22746,2011,7,2.1,65,136.5,16,4
22746,2011,8,2.1,94,197.40000000000003,18,4
22746,2011,9,2.1,70,147.00000000000003,15,3
22746,2011,10,2.245,151,321.16,28,6
22746,2011,11,2.2503703703703706,113,241.36,27,4
22746,2011,12,2.1,22,46.2,6,1
22747,2010,9,2.0558823529411767,457,866.7,17,2
22747,2010,10,2.1,292,613.2,72,5
22747,2010,11,2.1,245,514.5,69,5
22747,2010,12,2.1,60,126.00000000000001,24,4
22747,2011,1,2.1,32,67.2,9,3
22747,2011,2,2.084375,117,230.70000000000002,15,4
22747,2011,3,2.0868421052631576,139,276.90000000000003,19,4
22747,2011,4,2.1,23,48.300000000000004,6,1
22747,2011,5,2.080769230769231,137,272.7,13,3
22747,2011,6,2.1,52,109.20000000000002,10,3
22747,2011,7,2.1,45,94.50000000000001,12,4
22747,2011,8,2.1,41,86.10000000000001,8,2
22747,2011,9,2.1,53,111.30000000000001,10,2
22747,2011,10,2.1,104,218.40000000000003,20,6
22747,2011,11,2.1,58,121.80000000000001,19,2
22747,2011,12,2.1,15,31.500000000000004,4,1
22748,2010,9,2.0732142857142857,534,1028.4,28,3
22748,2010,10,2.098076923076923,601,1247.1000000000001,129,8
22748,2010,11,2.1,476,999.6000000000001,113,7
22748,2010,12,2.1,163,342.3,51,5
22748,2011,1,2.1,96,201.60000000000002,18,4
22748,2011,2,2.0833333333333335,249,492.90000000000003,29,5
22748,2011,3,2.0921875,244,497.40000000000003,32,7
22748,2011,4,2.1,48,100.80000000000001,10,1
22748,2011,5,2.0895833333333336,183,369.3,24,7
22748,2011,6,2.1,104,218.4,19,2
22748,2011,7,2.1,118,247.8,24,4
22748,2011,8,2.1,116,243.60000000000002,19,4
22748,2011,9,2.245,126,270.69,28,4
22748,2011,10,2.2041025641025644,220,468.09000000000003,39,7
22748,2011,11,2.145111111111111,193,407.33000000000004,44,4
22748,2011,12,2.1,27,56.7,9,1
22749,2010,9,3.733636363636364,323,1159.41,44,3
22749,2010,10,3.75,423,1586.25,92,2
22749,2010,11,3.7375862068965517,451,1639.41,84,7
22749,2010,12,3.7405263157894733,189,691.47,36,6
22749,2011,1,3.75,52,195.0,16,4
22749,2011,2,3.732,113,406.47,20,2
22749,2011,3,3.724285714285714,281,984.63,28,5
22749,2011,4,3.75,78,292.5,21,2
22749,2011,5,3.733636363636364,108,387.72,21,2
22749,2011,6,3.7275,95,338.97,16,3
22749,2011,7,3.733636363636364,128,462.72,21,2
22749,2011,8,3.7383870967741935,163,593.97,29,5
22749,2011,9,3.7399999999999998,205,751.47,36,3
22749,2011,10,3.7721428571428572,412,1483.91,70,4
22749,2011,11,3.75,265,993.75,68,6
22749,2011,12,3.926315789473684,121,440.18,19,2
22750,2010,9,3.74027027027027,186,680.22,37,2
22750,2010,10,3.7459090909090906,441,1619.19,87,3
22750,2010,11,3.73875,467,1699.41,95,6
22750,2010,12,3.74027027027027,168,612.72,37,6
22750,2011,1,3.75,59,221.25,21,3
22750,2011,2,3.7223076923076923,89,316.47,13,2
22750,2011,3,3.7223076923076923,265,924.63,26,5
22750,2011,4,3.75,49,183.75,13,2
22750,2011,5,3.73,108,387.72,18,2
22750,2011,6,3.72,83,293.97,12,2
22750,2011,7,3.724285714285714,113,406.47,14,4
22750,2011,8,3.75,135,506.25,25,4
22750,2011,9,3.7332558139534884,248,895.44,43,4
22750,2011,10,3.8496666666666663,294,1083.39,60,6
22750,2011,11,3.798181818181818,271,1027.38,77,6
22750,2011,12,3.75,63,236.25,19,2
22751,2010,9,3.7397142857142853,160,582.72,35,3
22751,2010,10,3.75,212,795.0,58,3
22751,2010,11,3.7449999999999997,312,1152.72,70,7
22751,2010,12,3.7343478260869567,122,440.22,22,6
22751,2011,1,3.75,35,131.25,11,3
22751,2011,2,3.714,82,290.22,10,2
22751,2011,3,3.73,152,535.44,18,4
22751,2011,4,3.75,26,97.5,8,2
22751,2011,5,3.698571428571429,70,245.22,7,1
22751,2011,6,3.71,73,256.47,9,2
22751,2011,7,3.714,82,290.22,10,1
22751,2011,8,3.75,65,243.75,18,2
