Treatment,Outcome,Year,Month,PreviousQuantity,TimeIndex
2.0722222222222224,923,2011,1,295.0,13
2.0732142857142857,513,2011,2,923.0,14
2.080769230769231,274,2011,3,513.0,15
2.0765625,388,2011,4,274.0,16
2.08125,382,2011,5,388.0,17
2.075,463,2011,6,382.0,18
2.06875,528,2011,7,463.0,19
2.084375,326,2011,8,528.0,20
2.1297674418604653,590,2011,9,326.0,21
2.3685714285714288,978,2011,10,590.0,22
2.2216666666666667,307,2011,11,978.0,23
2.0722222222222224,107,2011,12,307.0,24
2.0642222222222224,514,2010,3,694.0,3
2.0522222222222224,234,2010,4,514.0,4
2.0522222222222224,411,2010,5,234.0,5
2.0875,175,2010,6,411.0,6
1.998936170212766,276,2010,7,175.0,7
2.0808695652173914,219,2010,8,276.0,8
2.084375,313,2010,9,219.0,9
2.091935483870968,181,2010,10,313.0,10
2.09468085106383,262,2010,11,181.0,11
2.1,46,2010,12,262.0,12
2.1,79,2011,1,46.0,13
2.085294117647059,159,2011,2,79.0,14
2.077272727272728,95,2011,3,159.0,15
2.079166666666667,113,2011,4,95.0,16
2.1,113,2011,5,113.0,17
2.1,73,2011,6,113.0,18
2.1,46,2011,7,73.0,19
2.1,83,2011,8,46.0,20
2.2845454545454547,64,2011,9,83.0,21
2.4045,81,2011,10,64.0,22
2.2691666666666666,91,2011,11,81.0,23
1.37125,109,2011,12,91.0,24
2.0702816901408454,753,2010,3,698.0,3
2.073846153846154,559,2010,4,753.0,4
2.0682857142857145,578,2010,5,559.0,5
2.090566037735849,417,2010,6,578.0,6
2.0871794871794878,334,2010,7,417.0,7
2.091935483870968,230,2010,8,334.0,8
2.083333333333333,472,2010,9,230.0,9
2.085576923076923,539,2010,10,472.0,10
2.0761904761904764,725,2010,11,539.0,11
2.066666666666667,224,2010,12,725.0,12
2.0722222222222224,212,2011,1,224.0,13
2.07,270,2011,2,212.0,14
2.0875,132,2011,3,270.0,15
2.0642857142857145,304,2011,4,132.0,16
2.0782608695652174,367,2011,5,304.0,17
2.083333333333333,232,2011,6,367.0,18
2.1,124,2011,7,232.0,19
2.091666666666667,190,2011,8,124.0,20
2.1712,235,2011,9,190.0,21
2.2227586206896555,670,2011,10,235.0,22
2.2524,147,2011,11,670.0,23
2.438333333333333,60,2011,12,147.0,24
1.6425925925925924,1102,2010,3,1190.0,3
1.605056179775281,839,2010,4,1102.0,4
1.6430232558139533,947,2010,5,839.0,5
1.65,843,2010,6,947.0,6
1.612068965517241,1069,2010,7,843.0,7
1.6393827160493826,1188,2010,8,1069.0,8
1.644736842105263,794,2010,9,1188.0,9
1.65,549,2010,10,794.0,10
1.648,708,2010,11,549.0,11
1.6452380952380952,444,2010,12,708.0,12
1.6416666666666666,610,2011,1,444.0,13
1.6456521739130436,475,2011,2,610.0,14
1.6449367088607594,768,2011,3,475.0,15
1.65,521,2011,4,768.0,16
1.65,656,2011,5,521.0,17
1.6427710843373493,899,2011,6,656.0,18
1.6454022988505748,932,2011,7,899.0,19
1.6400990099009898,1321,2011,8,932.0,20
1.648,888,2011,9,1321.0,21
1.7016666666666664,754,2011,10,888.0,22
1.661830985915493,1481,2011,11,754.0,23
1.7492,126,2011,12,1481.0,24
1.6409090909090909,969,2010,3,931.0,3
1.6289473684210527,1513,2010,4,969.0,4
1.6346153846153846,1745,2010,5,1513.0,5
1.6462616822429903,1200,2010,6,1745.0,6
1.642156862745098,1248,2010,7,1200.0,7
1.648181818181818,1360,2010,8,1248.0,8
1.6376543209876544,1263,2010,9,1360.0,9
1.648019801980198,776,2010,10,1263.0,10
1.6482905982905982,943,2010,11,776.0,11
1.6406976744186046,588,2010,12,943.0,12
1.638,763,2011,1,588.0,13
1.638,719,2011,2,763.0,14
1.644736842105263,898,2011,3,719.0,15
1.65,720,2011,4,898.0,16
1.6432203389830506,1333,2011,5,720.0,17
1.6417525773195876,1101,2011,6,1333.0,18
1.6423809523809525,1438,2011,7,1101.0,19
1.641869918699187,1619,2011,8,1438.0,20
1.6723529411764704,882,2011,9,1619.0,21
1.6778651685393258,620,2011,10,882.0,22
1.668738738738739,889,2011,11,620.0,23
1.65,118,2011,12,889.0,24
1.6439999999999997,1023,2010,3,907.0,3
1.6445205479452054,918,2010,4,1023.0,4
1.6427710843373493,1001,2010,5,918.0,5
1.6436507936507936,1465,2010,6,1001.0,6
1.6452380952380952,1297,2010,7,1465.0,7
1.6414,1242,2010,8,1297.0,8
1.6425,941,2010,9,1242.0,9
1.6474025974025974,662,2010,10,941.0,10
1.65,491,2010,11,662.0,11
1.643103448275862,314,2010,12,491.0,12
1.641304347826087,571,2011,1,314.0,13
1.6455555555555554,456,2011,2,571.0,14
1.642207792207792,989,2011,3,456.0,15
1.65,492,2011,4,989.0,16
1.64,1090,2011,5,492.0,17
1.6408256880733945,1262,2011,6,1090.0,18
1.6395652173913042,1505,2011,7,1262.0,19
1.6441747572815533,1319,2011,8,1505.0,20
1.6479797979797977,782,2011,9,1319.0,21
1.7240298507462686,438,2011,10,782.0,22
1.6434065934065931,891,2011,11,438.0,23
1.805,117,2011,12,891.0,24
1.9375,516,2010,3,1350.0,3
1.9152777777777776,596,2010,4,516.0,4
1.8997777777777776,1012,2010,5,596.0,5
1.943181818181818,556,2010,6,1012.0,6
1.9425,435,2010,7,556.0,7
1.9353658536585363,500,2010,8,435.0,8
1.9084615384615384,1614,2010,9,500.0,9
1.9330188679245284,653,2010,10,1614.0,10
1.926190476190476,906,2010,11,653.0,11
1.9342105263157892,201,2010,12,906.0,12
1.9055555555555557,633,2011,1,201.0,13
1.929310344827586,426,2011,2,633.0,14
1.906190476190476,1419,2011,3,426.0,15
2.038888888888889,416,2011,4,1419.0,16
2.0638888888888887,619,2011,5,416.0,17
2.064736842105263,563,2011,6,619.0,18
2.060666666666666,439,2011,7,563.0,19
2.0581132075471698,1058,2011,8,439.0,20
2.04375,950,2011,9,1058.0,21
2.125128205128205,422,2011,10,950.0,22
2.121408450704225,744,2011,11,422.0,23
2.04375,341,2011,12,744.0,24
1.922065217391304,1452,2010,3,1893.0,3
1.9257971014492756,1089,2010,4,1452.0,4
1.9091463414634144,1829,2010,5,1089.0,5
1.9202970297029704,1936,2010,6,1829.0,6
1.929310344827586,1529,2010,7,1936.0,7
1.9255102040816323,1724,2010,8,1529.0,8
1.920873786407767,2268,2010,9,1724.0,9
1.9305194805194803,1529,2010,10,2268.0,10
1.929,1827,2010,11,1529.0,11
1.9414285714285715,448,2010,12,1827.0,12
1.92,1073,2011,1,448.0,13
1.9227272727272728,989,2011,2,1073.0,14
1.905066666666667,2715,2011,3,989.0,15
2.065961538461538,532,2011,4,2715.0,16
2.0572,1304,2011,5,532.0,17
2.043333333333333,2026,2011,6,1304.0,18
2.0488157894736845,1371,2011,7,2026.0,19
2.0437634408602148,2096,2011,8,1371.0,20
2.0317307692307693,2554,2011,9,2096.0,21
2.031627906976744,3098,2011,10,2554.0,22
2.073684210526316,1513,2011,11,3098.0,23
2.041333333333333,429,2011,12,1513.0,24
2.55,13,2010,5,74.0,5
2.55,26,2010,6,13.0,6
2.55,12,2010,7,26.0,7
2.55,16,2010,8,12.0,8
2.55,9,2010,9,16.0,9
1.5785714285714283,119,2010,10,9.0,10
2.55,8,2010,11,119.0,11
2.21,31,2010,12,8.0,12
1.275,50,2011,1,31.0,13
2.55,14,2011,3,50.0,15
2.55,12,2011,4,14.0,16
2.55,12,2011,5,12.0,17
2.55,7,2011,7,12.0,19
2.55,12,2011,8,7.0,20
2.55,16,2011,9,12.0,21
2.4375,118,2011,10,16.0,22
2.55,13,2011,11,118.0,23
0.3899999999999999,44,2011,12,13.0,24
2.55,53,2010,5,54.0,5
2.55,10,2010,6,53.0,6
2.55,7,2010,7,10.0,7
2.55,8,2010,8,7.0,8
2.475,70,2010,9,8.0,9
1.8214285714285716,200,2010,10,70.0,10
2.307142857142857,74,2010,11,200.0,11
1.275,42,2010,12,74.0,12
0.85,60,2011,1,42.0,13
2.55,6,2011,2,60.0,14
2.55,2,2011,3,6.0,15
2.55,6,2011,4,2.0,16
2.55,12,2011,5,6.0,17
2.55,24,2011,6,12.0,18
2.55,6,2011,7,24.0,19
2.55,8,2011,8,6.0,20
3.353333333333333,10,2011,9,8.0,21
2.55,12,2011,10,10.0,22
3.353333333333333,22,2011,11,12.0,23
1.3039999999999998,49,2011,12,22.0,24
2.55,13,2010,5,70.0,5
2.55,14,2010,6,13.0,6
2.55,1,2010,7,14.0,7
2.55,10,2010,8,1.0,8
2.55,7,2010,9,10.0,9
0.85,24,2010,10,7.0,10
2.55,2,2010,11,24.0,11
1.7,18,2010,12,2.0,12
1.19,54,2011,1,18.0,13
2.55,6,2011,3,54.0,15
2.55,6,2011,4,6.0,16
2.55,1,2011,6,6.0,18
2.55,6,2011,7,1.0,19
2.55,4,2011,9,6.0,21
2.55,6,2011,10,4.0,22
2.55,6,2011,11,6.0,23
0.39,39,2011,12,6.0,24
2.55,21,2010,5,66.0,5
2.46,18,2010,6,21.0,6
2.55,7,2010,7,18.0,7
2.55,8,2010,8,7.0,8
2.46,65,2010,9,8.0,9
0.85,48,2010,10,65.0,10
2.21,34,2010,11,48.0,11
1.7,18,2010,12,34.0,12
1.5299999999999998,60,2011,1,18.0,13
2.55,18,2011,3,60.0,15
2.55,30,2011,4,18.0,16
2.55,19,2011,5,30.0,17
2.55,7,2011,6,19.0,18
2.55,21,2011,7,7.0,19
2.55,6,2011,8,21.0,20
2.55,8,2011,9,6.0,21
2.9516666666666667,31,2011,10,8.0,22
2.55,24,2011,11,31.0,23
0.39,243,2011,12,24.0,24
2.55,20,2010,6,8.0,6
2.55,1,2010,7,20.0,7
2.55,15,2010,8,1.0,8
2.55,12,2010,9,15.0,9
1.7,75,2010,10,12.0,10
2.125,21,2010,11,75.0,11
0.85,60,2010,12,21.0,12
0.85,36,2011,1,60.0,13
2.55,2,2011,3,36.0,15
2.55,12,2011,4,2.0,16
2.55,2,2011,5,12.0,17
2.55,6,2011,7,2.0,19
2.55,3,2011,9,6.0,21
2.55,6,2011,10,3.0,22
2.55,8,2011,11,6.0,23
0.3899999999999999,25,2011,12,8.0,24
2.55,6,2010,6,1.0,6
2.55,10,2010,7,6.0,7
2.55,8,2010,8,10.0,8
2.55,8,2010,9,8.0,9
1.7,18,2010,10,8.0,10
2.55,4,2010,11,18.0,11
0.85,12,2010,12,4.0,12
0.85,12,2011,1,12.0,13
2.55,12,2011,3,12.0,15
2.55,6,2011,7,12.0,19
2.55,6,2011,10,6.0,22
2.55,7,2011,11,6.0,23
0.39,79,2011,12,7.0,24
1.2228571428571429,32,2010,5,39.0,5
1.25,51,2010,6,32.0,6
1.25,13,2010,7,51.0,7
1.2120000000000002,134,2010,8,13.0,8
1.25,66,2010,9,134.0,9
1.2120000000000002,124,2010,10,66.0,10
1.25,63,2010,11,124.0,11
0.835,327,2010,12,63.0,12
0.6275,108,2011,1,327.0,13
1.25,5,2011,2,108.0,14
1.25,27,2011,3,5.0,15
1.25,7,2011,4,27.0,16
1.25,28,2011,5,7.0,17
1.25,15,2011,6,28.0,18
0.3899999999999999,107,2011,7,15.0,19
0.3899999999999999,123,2011,8,107.0,20
0.5378571428571429,127,2011,9,123.0,21
0.39,119,2011,10,127.0,22
0.505,132,2011,11,119.0,23
0.3899999999999999,51,2011,12,132.0,24
1.2388235294117649,182,2010,5,344.0,5
1.25,213,2010,6,182.0,6
1.25,38,2010,7,213.0,7
1.25,262,2010,8,38.0,8
1.25,113,2010,9,262.0,9
1.25,155,2010,10,113.0,10
1.25,284,2010,11,155.0,11
1.25,166,2010,12,284.0,12
1.25,112,2011,1,166.0,13
1.25,58,2011,2,112.0,14
1.25,83,2011,3,58.0,15
1.25,93,2011,4,83.0,16
1.25,12,2011,5,93.0,17
1.25,61,2011,6,12.0,18
0.4855555555555556,374,2011,7,61.0,19
0.39,278,2011,8,374.0,20
0.39,407,2011,9,278.0,21
0.4508823529411764,362,2011,10,407.0,22
0.39,376,2011,11,362.0,23
0.39,162,2011,12,376.0,24
1.2373333333333332,168,2010,5,1150.0,5
1.25,143,2010,6,168.0,6
1.25,137,2010,7,143.0,7
1.22625,170,2010,8,137.0,8
1.2409523809523808,396,2010,9,170.0,9
1.25,104,2010,10,396.0,10
1.2440625,309,2010,11,104.0,11
1.25,67,2010,12,309.0,12
1.195714285714286,265,2011,1,67.0,13
1.25,64,2011,2,265.0,14
1.2364285714285714,193,2011,3,64.0,15
1.25,57,2011,4,193.0,16
1.231,197,2011,5,57.0,17
1.25,18,2011,6,197.0,18
1.25,52,2011,7,18.0,19
1.1866666666666668,123,2011,8,52.0,20
1.25,28,2011,9,123.0,21
1.25,38,2011,10,28.0,22
1.25,4,2011,11,38.0,23
1.25,24,2011,12,4.0,24
1.25,56,2010,5,100.0,5
1.25,137,2010,6,56.0,6
1.25,66,2010,7,137.0,7
1.25,400,2010,8,66.0,8
1.25,104,2010,9,400.0,9
1.25,15,2010,10,104.0,10
1.25,152,2010,11,15.0,11
1.25,38,2010,12,152.0,12
1.25,1,2011,1,38.0,13
1.25,14,2011,2,1.0,14
1.25,43,2011,3,14.0,15
1.25,31,2011,4,43.0,16
1.25,39,2011,5,31.0,17
1.25,14,2011,6,39.0,18
0.4186666666666667,400,2011,7,14.0,19
0.39,185,2011,8,400.0,20
0.528,167,2011,9,185.0,21
0.39,173,2011,10,167.0,22
0.39,246,2011,11,173.0,23
0.62,35,2011,12,246.0,24
1.25,88,2010,5,882.0,5
1.25,124,2010,6,88.0,6
1.25,49,2010,7,124.0,7
1.22625,160,2010,8,49.0,8
1.25,107,2010,9,160.0,9
1.25,37,2010,10,107.0,10
1.25,118,2010,11,37.0,11
1.25,26,2010,12,118.0,12
1.25,72,2011,1,26.0,13
1.25,52,2011,2,72.0,14
1.25,50,2011,3,52.0,15
1.25,98,2011,4,50.0,16
1.25,66,2011,5,98.0,17
1.25,14,2011,6,66.0,18
0.3899999999999999,388,2011,7,14.0,19
0.39,200,2011,8,388.0,20
0.39,178,2011,9,200.0,21
0.505,253,2011,10,178.0,22
0.4613793103448276,245,2011,11,253.0,23
0.4411111111111111,59,2011,12,245.0,24
1.228888888888889,60,2010,5,65.0,5
1.25,95,2010,6,60.0,6
1.25,7,2010,7,95.0,7
1.25,22,2010,8,7.0,8
1.25,64,2010,9,22.0,9
1.25,28,2010,10,64.0,10
1.25,25,2010,11,28.0,11
0.9733333333333332,74,2010,12,25.0,12
0.5385714285714286,276,2011,1,74.0,13
1.25,4,2011,2,276.0,14
1.25,24,2011,3,4.0,15
1.25,3,2011,4,24.0,16
1.25,14,2011,5,3.0,17
1.25,14,2011,6,14.0,18
0.39,304,2011,7,14.0,19
0.39,148,2011,8,304.0,20
0.39,121,2011,9,148.0,21
0.3899999999999999,101,2011,10,121.0,22
0.39,114,2011,11,101.0,23
0.3899999999999999,25,2011,12,114.0,24
1.238125,112,2010,5,319.0,5
1.25,81,2010,6,112.0,6
1.25,84,2010,7,81.0,7
1.25,97,2010,8,84.0,8
1.25,131,2010,9,97.0,9
1.25,151,2010,10,131.0,10
1.25,138,2010,11,151.0,11
1.25,28,2010,12,138.0,12
1.25,28,2011,1,28.0,13
1.25,14,2011,2,28.0,14
1.25,34,2011,3,14.0,15
1.25,28,2011,4,34.0,16
1.25,29,2011,5,28.0,17
1.25,12,2011,6,29.0,18
1.25,13,2011,7,12.0,19
1.25,24,2011,8,13.0,20
1.25,12,2011,9,24.0,21
1.25,5,2011,10,12.0,22
1.25,21,2011,11,5.0,23
0.4855555555555556,97,2011,12,21.0,24
1.2373333333333332,458,2010,5,181.0,5
1.22625,92,2010,6,458.0,6
1.25,76,2010,7,92.0,7
1.25,48,2010,8,76.0,8
1.262857142857143,878,2010,9,48.0,9
1.25,96,2010,10,878.0,10
1.2276470588235295,187,2010,11,96.0,11
1.25,19,2010,12,187.0,12
1.25,25,2011,1,19.0,13
1.25,37,2011,2,25.0,14
1.25,46,2011,3,37.0,15
1.25,1,2011,4,46.0,16
1.25,17,2011,5,1.0,17
1.25,2,2011,6,17.0,18
1.25,3,2011,7,2.0,19
1.25,14,2011,8,3.0,20
1.492,7,2011,9,14.0,21
1.653333333333333,24,2011,10,7.0,22
1.4700000000000002,36,2011,11,24.0,23
0.5625,88,2011,12,36.0,24
1.25,8,2010,5,35.0,5
1.2183333333333335,70,2010,6,8.0,6
1.25,16,2010,7,70.0,7
1.25,12,2010,8,16.0,8
1.25,43,2010,9,12.0,9
1.25,32,2010,10,43.0,10
1.25,15,2010,11,32.0,11
1.25,1,2010,12,15.0,12
1.25,14,2011,2,1.0,14
1.25,3,2011,3,14.0,15
1.25,15,2011,4,3.0,16
1.25,15,2011,5,15.0,17
1.25,3,2011,7,15.0,19
1.25,8,2011,8,3.0,20
1.855,3,2011,9,8.0,21
1.25,7,2011,11,3.0,23
0.39,24,2011,12,7.0,24
1.232727272727273,69,2010,5,102.0,5
1.22625,87,2010,6,69.0,6
1.25,24,2010,7,87.0,7
1.25,14,2010,8,24.0,8
1.25,44,2010,9,14.0,9
1.25,65,2010,10,44.0,10
1.25,18,2010,11,65.0,11
1.25,12,2010,12,18.0,12
1.25,12,2011,1,12.0,13
1.25,2,2011,2,12.0,14
1.25,5,2011,3,2.0,15
1.25,1,2011,6,5.0,18
1.25,1,2011,7,1.0,19
1.25,13,2011,8,1.0,20
1.25,2,2011,9,13.0,21
1.5525,27,2011,10,2.0,22
1.25,25,2011,11,27.0,23
0.3899999999999999,36,2011,12,25.0,24
1.228888888888889,50,2010,5,207.0,5
1.25,65,2010,6,50.0,6
1.25,12,2010,7,65.0,7
1.25,16,2010,8,12.0,8
1.27,837,2010,9,16.0,9
1.25,130,2010,10,837.0,10
1.25,25,2010,11,130.0,11
1.25,36,2010,12,25.0,12
1.25,2,2011,2,36.0,14
1.25,26,2011,3,2.0,15
1.25,26,2011,4,26.0,16
1.25,24,2011,5,26.0,17
1.25,2,2011,6,24.0,18
1.25,3,2011,7,2.0,19
1.25,38,2011,8,3.0,20
1.25,29,2011,9,38.0,21
1.25,23,2011,10,29.0,22
1.25,4,2011,11,23.0,23
1.25,3,2011,12,4.0,24
1.2373333333333332,119,2010,5,229.0,5
1.25,88,2010,6,119.0,6
1.25,62,2010,7,88.0,7
1.25,89,2010,8,62.0,8
1.25,139,2010,9,89.0,9
1.25,129,2010,10,139.0,10
1.25,107,2010,11,129.0,11
1.25,12,2010,12,107.0,12
1.25,7,2011,1,12.0,13
1.25,17,2011,2,7.0,14
1.25,9,2011,3,17.0,15
1.25,14,2011,4,9.0,16
1.25,3,2011,5,14.0,17
1.25,12,2011,6,3.0,18
1.25,4,2011,7,12.0,19
1.25,2,2011,8,4.0,20
1.25,44,2011,9,2.0,21
1.5525,16,2011,10,44.0,22
1.25,5,2011,11,16.0,23
0.39,78,2011,12,5.0,24
1.934042553191489,1214,2010,3,1381.0,3
1.934,1152,2010,4,1214.0,4
1.936206896551724,1121,2010,5,1152.0,5
1.9428571428571424,1005,2010,6,1121.0,6
1.9230769230769231,1721,2010,7,1005.0,7
1.9314814814814811,1232,2010,8,1721.0,8
1.927570093457944,1819,2010,9,1232.0,9
1.9285714285714288,1415,2010,10,1819.0,10
1.9343478260869564,1435,2010,11,1415.0,11
1.8845454545454543,610,2010,12,1435.0,12
1.940625,293,2011,1,610.0,13
1.9357142857142855,523,2011,2,293.0,14
1.9336764705882357,966,2011,3,523.0,15
2.06804347826087,467,2011,4,966.0,16
2.049054054054054,1260,2011,5,467.0,17
2.063888888888889,707,2011,6,1260.0,18
2.069454545454545,563,2011,7,707.0,19
2.0628735632183908,1238,2011,8,563.0,20
2.0458823529411765,1512,2011,9,1238.0,21
2.134153846153846,604,2011,10,1512.0,22
2.097281553398058,1308,2011,11,604.0,23
2.1114814814814817,439,2011,12,1308.0,24
2.1,97,2010,3,339.0,3
2.073684210526316,191,2010,4,97.0,4
2.085294117647059,89,2010,5,191.0,5
2.0875,116,2010,6,89.0,6
2.1,55,2010,7,116.0,7
2.1,70,2010,8,55.0,8
2.1,153,2010,9,70.0,9
2.1,120,2010,10,153.0,10
2.1,171,2010,11,120.0,11
2.1,38,2010,12,171.0,12
2.1,36,2011,1,38.0,13
2.0583333333333336,189,2011,2,36.0,14
2.1,62,2011,3,189.0,15
2.1,60,2011,4,62.0,16
2.1,58,2011,5,60.0,17
2.0722222222222224,108,2011,6,58.0,18
2.1,69,2011,7,108.0,19
2.1,88,2011,8,69.0,20
2.083333333333333,116,2011,9,88.0,21
2.1,31,2011,10,116.0,22
2.1,19,2011,11,31.0,23
2.9057142857142857,547,2010,3,505.0,3
2.8508333333333336,446,2010,4,547.0,4
2.918421052631579,241,2010,5,446.0,5
2.8997297297297298,335,2010,6,241.0,6
2.95,190,2010,7,335.0,7
2.95,137,2010,8,190.0,8
2.9375,284,2010,9,137.0,9
2.9549056603773587,229,2010,10,284.0,10
2.95,196,2010,11,229.0,11
2.95,107,2010,12,196.0,12
2.967931034482759,136,2011,1,107.0,13
2.95,98,2011,2,136.0,14
2.95,83,2011,3,98.0,15
2.9385714285714286,155,2011,4,83.0,16
2.95,143,2011,5,155.0,17
2.932608695652174,128,2011,6,143.0,18
2.958064516129032,593,2011,7,128.0,19
2.934615384615385,176,2011,8,593.0,20
2.9651515151515158,284,2011,9,176.0,21
3.0966666666666667,217,2011,10,284.0,22
2.95,117,2011,11,217.0,23
2.9333333333333336,1450,2011,12,117.0,24
7.489999999999999,11,2010,3,27.0,3
7.281111111111111,27,2010,4,11.0,4
7.49,10,2010,5,27.0,5
7.109999999999999,18,2010,6,10.0,6
7.074285714285715,312,2010,7,18.0,7
6.815,317,2010,8,312.0,8
7.712857142857143,23,2010,9,317.0,9
7.8,25,2010,10,23.0,10
7.816666666666666,54,2010,11,25.0,11
7.95,9,2010,12,54.0,12
7.75,16,2011,1,9.0,13
7.95,9,2011,2,16.0,14
7.95,14,2011,3,9.0,15
7.95,7,2011,4,14.0,16
7.778571428571429,24,2011,5,7.0,17
7.95,2,2011,6,24.0,18
7.95,5,2011,7,2.0,19
7.95,5,2011,8,5.0,20
9.387777777777778,121,2011,9,5.0,21
10.373333333333331,15,2011,10,121.0,22
10.306363636363637,12,2011,11,15.0,23
3.95,14,2011,12,12.0,24
1.45,252,2010,4,44.0,4
1.45,101,2010,5,252.0,5
1.45,59,2010,6,101.0,6
1.45,44,2010,7,59.0,7
1.45,51,2010,8,44.0,8
1.4,180,2010,9,51.0,9
1.4499999999999995,68,2010,10,180.0,10
1.45,53,2010,11,68.0,11
1.45,6,2010,12,53.0,12
1.45,42,2011,1,6.0,13
1.425,196,2011,2,42.0,14
1.4277777777777778,346,2011,3,196.0,15
1.45,45,2011,4,346.0,16
1.45,16,2011,5,45.0,17
1.45,18,2011,6,16.0,18
1.45,25,2011,7,18.0,19
1.45,15,2011,8,25.0,20
1.45,65,2011,9,15.0,21
1.45,29,2011,10,65.0,22
1.45,29,2011,11,29.0,23
1.45,18,2011,12,29.0,24
0.538695652173913,1244,2010,3,2523.0,3
0.5440909090909091,1135,2010,4,1244.0,4
0.5440909090909091,1016,2010,5,1135.0,5
0.5426415094339623,1297,2010,6,1016.0,6
0.5460606060606061,931,2010,7,1297.0,7
0.5463888888888889,637,2010,8,931.0,8
0.5411363636363636,1268,2010,9,637.0,9
0.5466666666666666,1193,2010,10,1268.0,10
0.5431578947368422,1522,2010,11,1193.0,11
0.5376190476190477,705,2010,12,1522.0,12
0.54,569,2011,1,705.0,13
0.5378125,696,2011,2,569.0,14
0.5423529411764706,1022,2011,3,696.0,15
0.55,321,2011,4,1022.0,16
0.5460606060606061,622,2011,5,321.0,17
0.5333333333333333,965,2011,6,622.0,18
0.55,483,2011,7,965.0,19
0.5445833333333333,597,2011,8,483.0,20
0.5818181818181819,554,2011,9,597.0,21
0.5650000000000001,760,2011,10,554.0,22
0.5754,658,2011,11,760.0,23
0.55,145,2011,12,658.0,24
0.845,653,2010,7,734.0,7
0.85,329,2010,8,653.0,8
0.8458064516129032,714,2010,9,329.0,9
0.85,1093,2010,10,714.0,10
0.845,1303,2010,11,1093.0,11
0.85,547,2010,12,1303.0,12
0.8499999999999999,276,2011,1,547.0,13
0.85,216,2011,2,276.0,14
0.8499999999999999,408,2011,3,216.0,15
0.85,216,2011,4,408.0,16
0.8431578947368421,636,2011,5,216.0,17
0.8413333333333333,612,2011,6,636.0,18
0.8413333333333333,465,2011,7,612.0,19
0.8427777777777777,613,2011,8,465.0,20
0.9121739130434784,571,2011,9,613.0,21
0.9379411764705884,825,2011,10,571.0,22
0.8722857142857142,783,2011,11,825.0,23
0.98,99,2011,12,783.0,24
0.42,95,2010,7,567.0,7
0.4145454545454545,273,2010,8,95.0,8
0.42,130,2010,9,273.0,9
0.4176923076923077,438,2010,10,130.0,10
0.4102702702702702,1032,2010,11,438.0,11
0.4145454545454545,266,2010,12,1032.0,12
0.42,86,2011,1,266.0,13
0.42,97,2011,2,86.0,14
0.42,116,2011,3,97.0,15
0.3899999999999999,475,2011,4,116.0,16
0.415,195,2011,5,475.0,17
0.42,47,2011,6,195.0,18
0.4157142857142856,221,2011,7,47.0,19
0.4125,212,2011,8,221.0,20
0.5111111111111111,98,2011,9,212.0,21
0.5195,334,2011,10,98.0,22
0.4559090909090909,515,2011,11,334.0,23
0.4572727272727272,141,2011,12,515.0,24
0.42,39,2010,7,89.0,7
0.42,12,2010,8,39.0,8
0.42,43,2010,9,12.0,9
0.42,118,2010,10,43.0,10
0.42,134,2010,11,118.0,11
0.42,37,2010,12,134.0,12
0.42,14,2011,1,37.0,13
0.42,79,2011,2,14.0,14
0.42,47,2011,3,79.0,15
0.3999999999999999,36,2011,4,47.0,16
0.42,6,2011,5,36.0,17
0.41,204,2011,6,6.0,18
0.408,140,2011,7,204.0,19
0.4049999999999999,111,2011,8,140.0,20
0.584,52,2011,9,111.0,21
0.5955555555555555,131,2011,10,52.0,22
0.4807692307692308,314,2011,11,131.0,23
0.5225,27,2011,12,314.0,24
0.42,102,2010,7,460.0,7
0.42,61,2010,8,102.0,8
0.42,130,2010,9,61.0,9
0.42,277,2010,10,130.0,10
0.42,471,2010,11,277.0,11
0.42,127,2010,12,471.0,12
0.42,86,2011,1,127.0,13
0.42,87,2011,2,86.0,14
0.42,84,2011,3,87.0,15
0.42,24,2011,4,84.0,16
0.42,153,2011,5,24.0,17
0.42,117,2011,6,153.0,18
0.396,249,2011,7,117.0,19
0.42,17,2011,8,249.0,20
0.4674999999999999,224,2011,9,17.0,21
0.5443749999999999,206,2011,10,224.0,22
0.4703448275862069,482,2011,11,206.0,23
0.5225,68,2011,12,482.0,24
0.65,30,2010,7,53.0,7
0.6428571428571429,246,2010,8,30.0,8
0.65,75,2010,9,246.0,9
0.65,159,2010,10,75.0,10
0.6433333333333333,196,2010,11,159.0,11
0.65,59,2010,12,196.0,12
0.65,36,2011,1,59.0,13
0.65,12,2011,3,36.0,15
0.55,48,2011,4,12.0,16
0.65,12,2011,5,48.0,17
0.65,54,2011,7,12.0,19
0.65,38,2011,8,54.0,20
0.9071428571428573,23,2011,9,38.0,21
0.95,72,2011,10,23.0,22
0.7543478260869566,112,2011,11,72.0,23
0.2306666666666666,504,2011,12,112.0,24
12.55,504,2010,5,1106.0,5
12.429581151832462,1289,2010,6,504.0,6
12.413736263736263,1452,2010,7,1289.0,7
12.392307692307693,955,2010,8,1452.0,8
12.363658536585367,1966,2010,9,955.0,9
12.443191489361702,1860,2010,10,1966.0,10
12.408870967741937,1938,2010,11,1860.0,11
12.309712230215826,1554,2010,12,1938.0,12
12.271100917431191,946,2011,1,1554.0,13
12.344594594594597,839,2011,2,946.0,14
12.3311377245509,1295,2011,3,839.0,15
12.463375796178344,1098,2011,4,1295.0,16
12.452046783625732,996,2011,5,1098.0,17
